"","Column1","N_serie","Episode","Name","mean_sent"
"1733",12290,34,"oathkeeper","tyrion",0.459619407771256
"1734",12292,34,"oathkeeper","tyrion",0.288675134594813
"1735",12294,34,"oathkeeper","tyrion",0
"1736",12296,34,"oathkeeper","tyrion",-1.00623058987491
"1737",12298,34,"oathkeeper","tyrion",0
"1738",12301,34,"oathkeeper","tyrion",-0.144337567297406
"1739",12302,34,"oathkeeper","tyrion",-0.5
"1740",12340,34,"oathkeeper","jon",0
"1741",12341,34,"oathkeeper","jon",0.883883476483184
"1742",12342,34,"oathkeeper","jon",-0.317542648054294
"1743",12343,34,"oathkeeper","jon",0
"1744",12344,34,"oathkeeper","jon",0
"1745",12346,34,"oathkeeper","jon",0.204124145231932
"1746",12349,34,"oathkeeper","jon",-0.380131556174964
"1747",12350,34,"oathkeeper","jon",0.134164078649987
"1748",12353,34,"oathkeeper","jon",0.353553390593274
"1749",12355,34,"oathkeeper","jon",0
"1750",12362,34,"oathkeeper","jon",0
"1751",12364,34,"oathkeeper","jon",0
"1752",12365,34,"oathkeeper","jon",-0.5
"1753",12370,34,"oathkeeper","cersei",0.353553390593274
"1754",12372,34,"oathkeeper","cersei",0.0408248290463863
"1755",12374,34,"oathkeeper","cersei",0.302371578407382
"1756",12376,34,"oathkeeper","cersei",0.301511344577764
"1757",12378,34,"oathkeeper","cersei",0.530330085889911
"1758",12380,34,"oathkeeper","cersei",-0.2
"1759",12382,34,"oathkeeper","cersei",0.125
"1760",12384,34,"oathkeeper","cersei",-0.472455591261534
"1761",12386,34,"oathkeeper","cersei",0
"1762",12388,34,"oathkeeper","cersei",-0.260104873953845
"1763",12430,34,"oathkeeper","jon",0.75
"1764",12432,34,"oathkeeper","jon",-0.125
"1765",12434,34,"oathkeeper","jon",-0.125
"1766",12436,34,"oathkeeper","jon",0.0545544725589981
"1767",12438,34,"oathkeeper","jon",0.265165042944955
"1768",12440,34,"oathkeeper","jon",0
"1769",12444,34,"oathkeeper","jon",0.288675134594813
"1770",12445,34,"oathkeeper","jon",0.282842712474619
"1771",12446,34,"oathkeeper","jon",-0.0877876225140348
"1772",12447,34,"oathkeeper","jon",0
"1773",12449,34,"oathkeeper","jon",0.636396103067893
"1774",12525,35,"first of his name","cersei",0
"1775",12527,35,"first of his name","cersei",0
"1776",12529,35,"first of his name","cersei",0.565685424949238
"1777",12531,35,"first of his name","cersei",-0.577350269189626
"1778",12533,35,"first of his name","cersei",-0.530330085889911
"1779",12535,35,"first of his name","cersei",-0.490577890519606
"1780",12537,35,"first of his name","cersei",0.883246851112417
"1781",12539,35,"first of his name","cersei",0
"1782",12541,35,"first of his name","cersei",0.102062072615966
"1783",12543,35,"first of his name","cersei",0.357770876399966
"1784",12628,35,"first of his name","cersei",-0.0288675134594813
"1785",12630,35,"first of his name","cersei",0.353553390593274
"1786",12633,35,"first of his name","cersei",0
"1787",12635,35,"first of his name","cersei",0
"1788",12637,35,"first of his name","cersei",0
"1789",12639,35,"first of his name","cersei",0.5
"1790",12642,35,"first of his name","cersei",0.519615242270663
"1791",12644,35,"first of his name","cersei",0
"1792",12646,35,"first of his name","cersei",0
"1793",12648,35,"first of his name","cersei",0
"1794",12650,35,"first of his name","cersei",0
"1795",12652,35,"first of his name","cersei",-0.0707106781186548
"1796",12654,35,"first of his name","cersei",0
"1797",12656,35,"first of his name","cersei",0
"1798",12658,35,"first of his name","cersei",0.125
"1799",12660,35,"first of his name","cersei",1.46238845728486
"1800",12662,35,"first of his name","cersei",0.288675134594813
"1801",12663,35,"first of his name","cersei",0.263828093951146
"1802",12746,35,"first of his name","cersei",0.3
"1803",12748,35,"first of his name","cersei",0.346410161513775
"1804",12750,35,"first of his name","cersei",0
"1805",12751,35,"first of his name","cersei",0
"1806",12753,35,"first of his name","cersei",0
"1807",12755,35,"first of his name","cersei",0
"1808",12757,35,"first of his name","cersei",0.346410161513775
"1809",12759,35,"first of his name","cersei",0.530330085889911
"1810",12761,35,"first of his name","cersei",-0.0612372435695795
"1811",12763,35,"first of his name","cersei",0.55749759768861
"1812",12765,35,"first of his name","cersei",0.742462120245875
"1813",12767,35,"first of his name","cersei",0
"1814",12769,35,"first of his name","cersei",-0.244948974278318
"1815",12771,35,"first of his name","cersei",0.335410196624968
"1816",12773,35,"first of his name","cersei",-0.0144337567297406
"1817",12775,35,"first of his name","cersei",0.505964425626941
"1818",12777,35,"first of his name","cersei",-0.32659863237109
"1819",12820,35,"first of his name","jon",0
"1820",12826,35,"first of his name","jon",0
"1821",12829,35,"first of his name","jon",0
"1822",12892,35,"first of his name","jon",0.461880215351701
"1823",12893,35,"first of his name","jon",-0.202072594216369
"1824",12896,35,"first of his name","jon",-0.577350269189626
"1825",12901,35,"first of his name","jon",-0.461880215351701
"1826",12902,35,"first of his name","jon",-0.176776695296637
"1827",12904,35,"first of his name","jon",0.1875
"1828",12906,35,"first of his name","jon",0
"1829",13045,36,"the laws of gods and men","cersei",-1.06066017177982
"1830",13054,36,"the laws of gods and men","cersei",0
"1831",13056,36,"the laws of gods and men","cersei",0.653197264742181
"1832",13059,36,"the laws of gods and men","cersei",0.514295634824952
"1833",13061,36,"the laws of gods and men","cersei",-0.0612372435695795
"1834",13093,36,"the laws of gods and men","tyrion",0.461880215351701
"1835",13094,36,"the laws of gods and men","tyrion",0
"1836",13096,36,"the laws of gods and men","tyrion",-0.178885438199983
"1837",13100,36,"the laws of gods and men","tyrion",0
"1838",13102,36,"the laws of gods and men","tyrion",0
"1839",13104,36,"the laws of gods and men","tyrion",-0.577350269189626
"1840",13106,36,"the laws of gods and men","tyrion",-0.176776695296637
"1841",13109,36,"the laws of gods and men","tyrion",0
"1842",13111,36,"the laws of gods and men","tyrion",-0.176776695296637
"1843",13123,36,"the laws of gods and men","cersei",0.0970725343394151
"1844",13125,36,"the laws of gods and men","cersei",-0.0959403223600247
"1845",13127,36,"the laws of gods and men","cersei",-0.429892652074553
"1846",13134,36,"the laws of gods and men","tyrion",0
"1847",13136,36,"the laws of gods and men","tyrion",-0.106715675015987
"1848",13162,36,"the laws of gods and men","tyrion",0
"1849",13164,36,"the laws of gods and men","tyrion",0
"1850",13168,36,"the laws of gods and men","tyrion",0
"1851",13197,36,"the laws of gods and men","tyrion",0.707106781186547
"1852",13199,36,"the laws of gods and men","tyrion",0.268328157299975
"1853",13201,36,"the laws of gods and men","tyrion",-0.053033008588991
"1854",13203,36,"the laws of gods and men","tyrion",-0.285773803324704
"1855",13205,36,"the laws of gods and men","tyrion",-0.737030722367993
"1856",13207,36,"the laws of gods and men","tyrion",0.357770876399966
"1857",13209,36,"the laws of gods and men","tyrion",0.025
"1858",13210,36,"the laws of gods and men","tyrion",-1.23743686707646
"1859",13211,36,"the laws of gods and men","tyrion",0.160356745147455
"1860",13214,37,"mockingbird","tyrion",-0.416666666666667
"1861",13216,37,"mockingbird","tyrion",0.318198051533946
"1862",13218,37,"mockingbird","tyrion",0.318198051533946
"1863",13220,37,"mockingbird","tyrion",0
"1864",13222,37,"mockingbird","tyrion",0.133333333333333
"1865",13224,37,"mockingbird","tyrion",0
"1866",13225,37,"mockingbird","tyrion",0
"1867",13227,37,"mockingbird","tyrion",0.0566946709513841
"1868",13229,37,"mockingbird","tyrion",0.4625
"1869",13234,37,"mockingbird","cersei",0.755928946018454
"1870",13235,37,"mockingbird","cersei",0.433012701892219
"1871",13237,37,"mockingbird","cersei",0
"1872",13276,37,"mockingbird","jon",0.5
"1873",13282,37,"mockingbird","jon",-0.424264068711928
"1874",13283,37,"mockingbird","jon",0
"1875",13285,37,"mockingbird","jon",0.0707106781186548
"1876",13287,37,"mockingbird","jon",-0.14142135623731
"1877",13289,37,"mockingbird","jon",0
"1878",13293,37,"mockingbird","jon",0
"1879",13295,37,"mockingbird","jon",-0.4
"1880",13297,37,"mockingbird","jon",0
"1881",13299,37,"mockingbird","jon",0
"1882",13301,37,"mockingbird","jon",0
"1883",13308,37,"mockingbird","tyrion",0.565685424949238
"1884",13310,37,"mockingbird","tyrion",0
"1885",13312,37,"mockingbird","tyrion",0
"1886",13314,37,"mockingbird","tyrion",-0.335410196624968
"1887",13316,37,"mockingbird","tyrion",-0.707106781186547
"1888",13318,37,"mockingbird","tyrion",0.265165042944955
"1889",13320,37,"mockingbird","tyrion",0.923760430703401
"1890",13322,37,"mockingbird","tyrion",0
"1891",13325,37,"mockingbird","tyrion",-0.25
"1892",13327,37,"mockingbird","tyrion",0
"1893",13329,37,"mockingbird","tyrion",0.510252038562457
"1894",13331,37,"mockingbird","tyrion",-0.347011046894284
"1895",13333,37,"mockingbird","tyrion",0.0606339062590832
"1896",13335,37,"mockingbird","tyrion",-0.954594154601839
"1897",13337,37,"mockingbird","tyrion",0.8
"1898",13340,37,"mockingbird","tyrion",1
"1899",13342,37,"mockingbird","tyrion",-0.618718433538229
"1900",13344,37,"mockingbird","tyrion",0.8
"1901",13346,37,"mockingbird","tyrion",-0.102062072615966
"1902",13479,37,"mockingbird","tyrion",-0.4
"1903",13481,37,"mockingbird","tyrion",0.25
"1904",13483,37,"mockingbird","tyrion",0
"1905",13485,37,"mockingbird","tyrion",0.265165042944955
"1906",13487,37,"mockingbird","tyrion",0.267261241912424
"1907",13489,37,"mockingbird","tyrion",0
"1908",13491,37,"mockingbird","tyrion",0.3
"1909",13493,37,"mockingbird","tyrion",0.64398757751994
"1910",13495,37,"mockingbird","tyrion",0
"1911",13497,37,"mockingbird","tyrion",0.111803398874989
"1912",13577,38,"the mountain and the viper","jon",0
"1913",13586,38,"the mountain and the viper","jon",0
"1914",13591,38,"the mountain and the viper","jon",-0.229809703885628
"1915",13818,38,"the mountain and the viper","tyrion",-0.152752523165195
"1916",13820,38,"the mountain and the viper","tyrion",0.158771324027147
"1917",13822,38,"the mountain and the viper","tyrion",-0.670820393249937
"1918",13824,38,"the mountain and the viper","tyrion",-0.45
"1919",13826,38,"the mountain and the viper","tyrion",-0.388057000058133
"1920",13828,38,"the mountain and the viper","tyrion",0.0150755672288882
"1921",13830,38,"the mountain and the viper","tyrion",-0.14142135623731
"1922",13832,38,"the mountain and the viper","tyrion",0.288675134594813
"1923",13834,38,"the mountain and the viper","tyrion",-0.0753778361444409
"1924",13836,38,"the mountain and the viper","tyrion",0
"1925",13838,38,"the mountain and the viper","tyrion",0.65
"1926",13840,38,"the mountain and the viper","tyrion",-0.28297266548514
"1927",13842,38,"the mountain and the viper","tyrion",0.38120680404602
"1928",13844,38,"the mountain and the viper","tyrion",-0.365092190675599
"1929",13846,38,"the mountain and the viper","tyrion",-0.129099444873581
"1930",13849,38,"the mountain and the viper","tyrion",0.25
"1931",13851,38,"the mountain and the viper","tyrion",-0.0408248290463863
"1932",13853,38,"the mountain and the viper","tyrion",-0.408248290463863
"1933",13859,38,"the mountain and the viper","tyrion",0.353553390593274
"1934",13874,39,"the watchers on the wall","jon",0
"1935",13876,39,"the watchers on the wall","jon",0
"1936",13878,39,"the watchers on the wall","jon",0
"1937",13880,39,"the watchers on the wall","jon",-0.106066017177982
"1938",13882,39,"the watchers on the wall","jon",0
"1939",13884,39,"the watchers on the wall","jon",0.734846922834954
"1940",13886,39,"the watchers on the wall","jon",0
"1941",13888,39,"the watchers on the wall","jon",0
"1942",13890,39,"the watchers on the wall","jon",0
"1943",13892,39,"the watchers on the wall","jon",0
"1944",13950,39,"the watchers on the wall","jon",0.0721687836487032
"1945",13952,39,"the watchers on the wall","jon",0.742462120245875
"1946",13954,39,"the watchers on the wall","jon",-0.223606797749979
"1947",14009,39,"the watchers on the wall","jon",-0.433012701892219
"1948",14011,39,"the watchers on the wall","jon",-0.3
"1949",14015,39,"the watchers on the wall","jon",-0.559016994374947
"1950",14016,39,"the watchers on the wall","jon",0.353553390593274
"1951",14018,39,"the watchers on the wall","jon",0
"1952",14020,39,"the watchers on the wall","jon",-0.721687836487032
"1953",14026,39,"the watchers on the wall","jon",0
"1954",14028,39,"the watchers on the wall","jon",0
"1955",14030,39,"the watchers on the wall","jon",0
"1956",14032,39,"the watchers on the wall","jon",0
"1957",14043,39,"the watchers on the wall","jon",0
"1958",14045,39,"the watchers on the wall","jon",-0.0753778361444409
"1959",14046,39,"the watchers on the wall","jon",-0.0577350269189626
"1960",14058,39,"the watchers on the wall","jon",0
"1961",14060,39,"the watchers on the wall","jon",0
"1962",14063,39,"the watchers on the wall","jon",0.282842712474619
"1963",14066,39,"the watchers on the wall","jon",0
"1964",14072,39,"the watchers on the wall","jon",0
"1965",14074,39,"the watchers on the wall","jon",0
"1966",14076,39,"the watchers on the wall","jon",0
"1967",14079,39,"the watchers on the wall","jon",0
"1968",14081,39,"the watchers on the wall","jon",0.223860752173391
"1969",14083,39,"the watchers on the wall","jon",0
"1970",14085,39,"the watchers on the wall","jon",-0.456646566784994
"1971",14087,39,"the watchers on the wall","jon",0
"1972",14089,39,"the watchers on the wall","jon",-0.850420064270761
"1973",14091,39,"the watchers on the wall","jon",0.025
"1974",14092,39,"the watchers on the wall","jon",0
"1975",14094,39,"the watchers on the wall","jon",-0.0833333333333333
"1976",14096,40,"the children","jon",-0.282842712474619
"1977",14098,40,"the children","jon",0.412478955692153
"1978",14100,40,"the children","jon",0
"1979",14102,40,"the children","jon",0.8
"1980",14104,40,"the children","jon",-1
"1981",14106,40,"the children","jon",0
"1982",14110,40,"the children","jon",0
"1983",14111,40,"the children","jon",0
"1984",14113,40,"the children","jon",-0.35
"1985",14115,40,"the children","jon",0
"1986",14117,40,"the children","jon",0
"1987",14119,40,"the children","jon",0
"1988",14121,40,"the children","jon",0
"1989",14125,40,"the children","jon",0.288675134594813
"1990",14139,40,"the children","jon",0.0408248290463863
"1991",14141,40,"the children","jon",0.180906806746658
"1992",14143,40,"the children","jon",1
"1993",14145,40,"the children","jon",-0.793856620135735
"1994",14147,40,"the children","jon",-0.126491106406735
"1995",14149,40,"the children","cersei",-0.530330085889911
"1996",14159,40,"the children","cersei",0.288675134594813
"1997",14161,40,"the children","cersei",0
"1998",14162,40,"the children","cersei",0.5
"1999",14164,40,"the children","cersei",0
"2000",14166,40,"the children","cersei",-0.5
"2001",14168,40,"the children","cersei",0
"2002",14170,40,"the children","cersei",0
"2003",14172,40,"the children","cersei",0
"2004",14174,40,"the children","cersei",0.453557367611073
"2005",14176,40,"the children","cersei",-0.0790569415042095
"2006",14178,40,"the children","cersei",0
"2007",14180,40,"the children","cersei",-0.585844933164302
"2008",14182,40,"the children","cersei",0.577350269189626
"2009",14184,40,"the children","cersei",0.23094010767585
"2010",14186,40,"the children","cersei",0
"2011",14188,40,"the children","cersei",0.0707106781186547
"2012",14190,40,"the children","cersei",0.8
"2013",14191,40,"the children","cersei",0
"2014",14193,40,"the children","cersei",0
"2015",14195,40,"the children","cersei",0
"2016",14197,40,"the children","cersei",-0.306186217847897
"2017",14199,40,"the children","cersei",-0.816496580927726
"2018",14201,40,"the children","cersei",0
"2019",14203,40,"the children","cersei",0.530722777603022
"2020",14205,40,"the children","cersei",0
"2021",14207,40,"the children","cersei",0.494974746830583
"2022",14209,40,"the children","cersei",0
"2023",14211,40,"the children","cersei",0.847115202712516
"2024",14213,40,"the children","cersei",1
"2025",14248,40,"the children","jon",0.122474487139159
"2026",14250,40,"the children","jon",-0.577350269189626
"2027",14252,40,"the children","jon",-0.433012701892219
"2028",14254,40,"the children","jon",0
"2029",14256,40,"the children","jon",0.1
"2030",14258,40,"the children","jon",-0.529150262212918
"2031",14260,40,"the children","jon",-0.134164078649987
"2032",14262,40,"the children","jon",0
"2033",14265,40,"the children","jon",0
"2034",14362,40,"the children","tyrion",-0.5
"2035",14364,40,"the children","tyrion",0
"2036",14366,40,"the children","tyrion",0.5
"2037",14368,40,"the children","tyrion",0
"2038",14371,40,"the children","tyrion",0
"2039",14373,40,"the children","tyrion",0.288675134594813
"2040",14376,40,"the children","tyrion",-0.707106781186547
"2041",14378,40,"the children","tyrion",-0.577350269189626
"2042",14380,40,"the children","tyrion",0.5
"2043",14382,40,"the children","tyrion",0
"2044",14384,40,"the children","tyrion",-0.707106781186547
"2045",14386,40,"the children","tyrion",0
"2046",14388,40,"the children","tyrion",0
"2047",14390,40,"the children","tyrion",-0.755928946018454
"2048",14392,40,"the children","tyrion",0
"2049",14395,40,"the children","tyrion",0
"2050",14412,41,"the wars to come","cersei",0
"2051",14414,41,"the wars to come","cersei",0
"2052",14416,41,"the wars to come","cersei",-0.433012701892219
"2053",14418,41,"the wars to come","cersei",0.8
"2054",14420,41,"the wars to come","cersei",0
"2055",14423,41,"the wars to come","cersei",0
"2056",14425,41,"the wars to come","cersei",-1.06066017177982
"2057",14427,41,"the wars to come","cersei",-0.163299316185545
"2058",14429,41,"the wars to come","cersei",-0.316227766016838
"2059",14432,41,"the wars to come","cersei",0.981495457622364
"2060",14434,41,"the wars to come","cersei",0
"2061",14436,41,"the wars to come","cersei",0.494974746830583
"2062",14438,41,"the wars to come","cersei",0
"2063",14442,41,"the wars to come","cersei",-0.268328157299975
"2064",14445,41,"the wars to come","cersei",-0.25
"2065",14446,41,"the wars to come","cersei",0.170084012854152
"2066",14448,41,"the wars to come","cersei",0
"2067",14450,41,"the wars to come","cersei",-0.505181485540923
"2068",14452,41,"the wars to come","cersei",0.0666666666666667
"2069",14453,41,"the wars to come","cersei",-0.469157431628418
"2070",14455,41,"the wars to come","tyrion",-0.0566946709513841
"2071",14457,41,"the wars to come","tyrion",-0.0944911182523068
"2072",14459,41,"the wars to come","tyrion",0
"2073",14461,41,"the wars to come","tyrion",1.01823376490863
"2074",14463,41,"the wars to come","tyrion",-0.873652809054736
"2075",14465,41,"the wars to come","tyrion",-0.282842712474619
"2076",14467,41,"the wars to come","tyrion",-0.125
"2077",14489,41,"the wars to come","jon",0
"2078",14491,41,"the wars to come","jon",-0.32199378875997
"2079",14492,41,"the wars to come","jon",0.166666666666667
"2080",14505,41,"the wars to come","jon",0.408248290463863
"2081",14507,41,"the wars to come","jon",-0.353553390593274
"2082",14511,41,"the wars to come","jon",0
"2083",14515,41,"the wars to come","jon",0
"2084",14517,41,"the wars to come","jon",0.633333333333333
"2085",14519,41,"the wars to come","jon",0.530330085889911
"2086",14521,41,"the wars to come","jon",0
"2087",14523,41,"the wars to come","jon",-0.510310363079829
"2088",14525,41,"the wars to come","jon",0
"2089",14527,41,"the wars to come","jon",0.447213595499958
"2090",14531,41,"the wars to come","jon",0
"2091",14533,41,"the wars to come","jon",0.5
"2092",14535,41,"the wars to come","jon",1
"2093",14537,41,"the wars to come","jon",0
"2094",14578,41,"the wars to come","cersei",0.9
"2095",14581,41,"the wars to come","cersei",0
"2096",14584,41,"the wars to come","cersei",0
"2097",14586,41,"the wars to come","cersei",0.045
"2098",14588,41,"the wars to come","cersei",-0.25
"2099",14590,41,"the wars to come","cersei",0
"2100",14592,41,"the wars to come","cersei",0
"2101",14594,41,"the wars to come","cersei",-0.156524758424985
"2102",14596,41,"the wars to come","cersei",0
"2103",14598,41,"the wars to come","cersei",0
"2104",14625,41,"the wars to come","tyrion",0.5
"2105",14628,41,"the wars to come","tyrion",-1
"2106",14630,41,"the wars to come","tyrion",-0.25
"2107",14632,41,"the wars to come","tyrion",0
"2108",14634,41,"the wars to come","tyrion",-0.166666666666667
"2109",14636,41,"the wars to come","tyrion",-0.204124145231932
"2110",14638,41,"the wars to come","tyrion",0
"2111",14640,41,"the wars to come","tyrion",0.176776695296637
"2112",14642,41,"the wars to come","tyrion",0.383333333333333
"2113",14644,41,"the wars to come","tyrion",0
"2114",14646,41,"the wars to come","tyrion",-0.0774596669241484
"2115",14648,41,"the wars to come","tyrion",-0.3
"2116",14650,41,"the wars to come","tyrion",0.866025403784439
"2117",14652,41,"the wars to come","tyrion",-0.375
"2118",14687,41,"the wars to come","jon",0
"2119",14689,41,"the wars to come","jon",0
"2120",14691,41,"the wars to come","jon",0
"2121",14693,41,"the wars to come","jon",0.247487373415292
"2122",14695,41,"the wars to come","jon",-0.510310363079829
"2123",14697,41,"the wars to come","jon",0.114904851942814
"2124",14699,41,"the wars to come","jon",0.25
"2125",14701,41,"the wars to come","jon",0.0416025147168922
"2126",14703,41,"the wars to come","jon",0.0707106781186547
"2127",14705,41,"the wars to come","jon",0.583840359359809
"2128",14707,41,"the wars to come","jon",-0.75
"2129",14798,42,"the house of black and white","cersei",0.176776695296637
"2130",14800,42,"the house of black and white","cersei",-0.75
"2131",14802,42,"the house of black and white","cersei",-0.841872912024137
"2132",14804,42,"the house of black and white","cersei",0
"2133",14806,42,"the house of black and white","cersei",-0.670820393249937
"2134",14808,42,"the house of black and white","cersei",-0.3
"2135",14810,42,"the house of black and white","cersei",-2.77555756156289e-17
"2136",14812,42,"the house of black and white","cersei",-0.4
"2137",14814,42,"the house of black and white","cersei",0.41576092031015
"2138",14816,42,"the house of black and white","cersei",-0.25
"2139",14818,42,"the house of black and white","cersei",0.3
"2140",14820,42,"the house of black and white","cersei",-0.244948974278318
"2141",14915,42,"the house of black and white","tyrion",-0.5
"2142",14917,42,"the house of black and white","tyrion",-0.0530330085889911
"2143",14919,42,"the house of black and white","tyrion",0
"2144",14921,42,"the house of black and white","tyrion",0.245373864405591
"2145",14923,42,"the house of black and white","tyrion",0.282842712474619
"2146",14925,42,"the house of black and white","tyrion",0.223606797749979
"2147",14927,42,"the house of black and white","tyrion",-0.25
"2148",14929,42,"the house of black and white","tyrion",0
"2149",14931,42,"the house of black and white","tyrion",-0.375
"2150",14933,42,"the house of black and white","tyrion",-0.0612372435695795
"2151",14935,42,"the house of black and white","tyrion",0.25
"2152",14937,42,"the house of black and white","tyrion",-0.288675134594813
"2153",14939,42,"the house of black and white","tyrion",0.461880215351701
"2154",14941,42,"the house of black and white","tyrion",-0.306186217847897
"2155",14942,42,"the house of black and white","cersei",0
"2156",14944,42,"the house of black and white","cersei",-0.551135192126215
"2157",14946,42,"the house of black and white","cersei",0
"2158",14948,42,"the house of black and white","cersei",0.75
"2159",14952,42,"the house of black and white","cersei",0.400891862868637
"2160",14954,42,"the house of black and white","cersei",0.790447779620952
"2161",14956,42,"the house of black and white","cersei",0.938194187433142
"2162",14959,42,"the house of black and white","cersei",0.734846922834954
"2163",14961,42,"the house of black and white","cersei",0.395284707521047
"2164",14963,42,"the house of black and white","cersei",0.550597761289348
"2165",14965,42,"the house of black and white","cersei",0.0577350269189626
"2166",14967,42,"the house of black and white","cersei",0.302371578407382
"2167",14969,42,"the house of black and white","cersei",0.529150262212918
"2168",14971,42,"the house of black and white","cersei",-0.0577350269189626
"2169",14973,42,"the house of black and white","cersei",-0.290688837074973
"2170",15007,42,"the house of black and white","jon",0.603022689155527
"2171",15009,42,"the house of black and white","jon",0
"2172",15011,42,"the house of black and white","jon",0
"2173",15013,42,"the house of black and white","jon",-0.1
"2174",15015,42,"the house of black and white","jon",1.1667261889578
"2175",15018,42,"the house of black and white","jon",0
"2176",15020,42,"the house of black and white","jon",-0.247487373415292
"2177",15022,42,"the house of black and white","jon",0.476313972081441
"2178",15024,42,"the house of black and white","jon",-0.5
"2179",15027,42,"the house of black and white","jon",0.154919333848297
"2180",15029,42,"the house of black and white","jon",-0.530330085889911
"2181",15031,42,"the house of black and white","jon",0.180906806746658
"2182",15131,43,"high sparrow","cersei",2.36575992019478
"2183",15133,43,"high sparrow","cersei",0
"2184",15135,43,"high sparrow","cersei",0
"2185",15137,43,"high sparrow","cersei",0
"2186",15139,43,"high sparrow","cersei",0.5
"2187",15143,43,"high sparrow","cersei",0.925
"2188",15145,43,"high sparrow","cersei",0
"2189",15147,43,"high sparrow","cersei",0.587877538267963
"2190",15149,43,"high sparrow","cersei",1.34164078649987
"2191",15151,43,"high sparrow","cersei",-0.25
"2192",15153,43,"high sparrow","cersei",0
"2193",15155,43,"high sparrow","cersei",0.530330085889911
"2194",15157,43,"high sparrow","cersei",0
"2195",15222,43,"high sparrow","jon",1
"2196",15224,43,"high sparrow","jon",0.206559111797729
"2197",15226,43,"high sparrow","jon",0.566946709513841
"2198",15228,43,"high sparrow","jon",-0.306186217847897
"2199",15230,43,"high sparrow","jon",0.249615088301353
"2200",15232,43,"high sparrow","jon",0.433012701892219
"2201",15234,43,"high sparrow","jon",0.265165042944955
"2202",15236,43,"high sparrow","jon",0.0802955068546966
"2203",15238,43,"high sparrow","jon",0
"2204",15240,43,"high sparrow","jon",0.200041662327293
"2205",15243,43,"high sparrow","jon",-0.223606797749979
"2206",15246,43,"high sparrow","jon",-1.06066017177982
"2207",15248,43,"high sparrow","jon",0
"2208",15250,43,"high sparrow","jon",0.204124145231932
"2209",15256,43,"high sparrow","jon",0
"2210",15284,43,"high sparrow","jon",0
"2211",15286,43,"high sparrow","jon",0.633090492290456
"2212",15287,43,"high sparrow","jon",-0.18190171877725
"2213",15288,43,"high sparrow","jon",0.111803398874989
"2214",15290,43,"high sparrow","jon",0.391964747951093
"2215",15293,43,"high sparrow","jon",-0.195982373975546
"2216",15295,43,"high sparrow","jon",-0.288675134594813
"2217",15297,43,"high sparrow","jon",0
"2218",15298,43,"high sparrow","jon",0
"2219",15301,43,"high sparrow","jon",0
"2220",15323,43,"high sparrow","cersei",-1
"2221",15330,43,"high sparrow","cersei",0
"2222",15332,43,"high sparrow","cersei",0
"2223",15334,43,"high sparrow","cersei",-0.510252038562457
"2224",15339,43,"high sparrow","cersei",0.14142135623731
"2225",15343,43,"high sparrow","cersei",0
"2226",15345,43,"high sparrow","cersei",0.0447213595499958
"2227",15347,43,"high sparrow","cersei",0.565685424949238
"2228",15349,43,"high sparrow","cersei",-0.0530330085889911
"2229",15351,43,"high sparrow","cersei",-0.166666666666667
"2230",15353,43,"high sparrow","cersei",0.185933936040274
"2231",15355,43,"high sparrow","cersei",0
"2232",15357,43,"high sparrow","cersei",0.144337567297406
"2233",15359,43,"high sparrow","cersei",0.530330085889911
"2234",15361,43,"high sparrow","cersei",0.4
"2235",15386,43,"high sparrow","tyrion",0
"2236",15388,43,"high sparrow","tyrion",0
"2237",15390,43,"high sparrow","tyrion",0
"2238",15392,43,"high sparrow","tyrion",-0.0833333333333333
"2239",15394,43,"high sparrow","tyrion",-0.530330085889911
"2240",15396,43,"high sparrow","tyrion",-0.188982236504614
"2241",15397,43,"high sparrow","tyrion",-0.75
"2242",15406,43,"high sparrow","tyrion",0.56604770117014
"2243",15408,43,"high sparrow","tyrion",0.596302710942121
"2244",15410,43,"high sparrow","tyrion",0
"2245",15411,43,"high sparrow","tyrion",-0.461880215351701
"2246",15413,43,"high sparrow","tyrion",0.224536559755125
"2247",15414,43,"high sparrow","tyrion",-0.0755928946018454
"2248",15416,43,"high sparrow","tyrion",0.282842712474619
"2249",15418,43,"high sparrow","tyrion",0.433012701892219
"2250",15423,43,"high sparrow","tyrion",0
"2251",15425,43,"high sparrow","tyrion",0
"2252",15426,43,"high sparrow","tyrion",0
"2253",15428,43,"high sparrow","tyrion",0
"2254",15430,43,"high sparrow","tyrion",-0.0104257207028537
"2255",15432,43,"high sparrow","tyrion",0
"2256",15434,43,"high sparrow","tyrion",-0.353553390593274
"2257",15436,43,"high sparrow","tyrion",-0.530330085889911
"2258",15439,43,"high sparrow","tyrion",-0.5
"2259",15441,43,"high sparrow","tyrion",0
"2260",15443,43,"high sparrow","tyrion",-0.0301511344577764
"2261",15444,43,"high sparrow","tyrion",-0.0277350098112615
"2262",15445,43,"high sparrow","tyrion",-0.111803398874989
"2263",15470,44,"sons of the harpy","cersei",0.519615242270663
"2264",15472,44,"sons of the harpy","cersei",0.519615242270663
"2265",15474,44,"sons of the harpy","cersei",0.455367983064247
"2266",15476,44,"sons of the harpy","cersei",0
"2267",15478,44,"sons of the harpy","cersei",0.65
"2268",15480,44,"sons of the harpy","cersei",0.124807544150677
"2269",15482,44,"sons of the harpy","cersei",0.375
